FID,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,village,barrage_nom_officiel,barrage_type,barrage_utilisation,centroid_lon,centroid_lat,region_nom_bdd_norm,prefecture_nom_bdd_norm,canton_nom_bdd_norm,source,prefecture_nom_bdd_clean
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0b,Centrale,Tchaoudjo,Tchaoudjo 4,Agouloudè,Aglou,Nsp,Retenue d'eau,"{elevage,irrigation}",1.3217722198769597,9.100954288364466,centrale,tchaoudjo,agouloude,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0c,Centrale,Tchaoudjo,Tchaoudjo 1,Tchalo,Tchalo,Barrage Ayeva,Bassins de retentions d eau,"{elevage,irrigation}",1.1004221035957389,8.913200837211091,centrale,tchaoudjo,tchalo,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0d,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Aleheride,Nsp,Autre,{eau potable},1.2194303628479142,9.213466304569488,centrale,tchaoudjo,aleheride,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0e,Centrale,Tchaoudjo,Tchaoudjo 3,Aléhéridè,Aleheride,Nsp,Autre,{eau potable},1.2160838347537506,9.20297980575666,centrale,tchaoudjo,aleheride,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a0f,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Kolina,Nsp,Retenue d'eau,{autre},1.1456164834987663,9.108709728632318,centrale,tchaoudjo,kolina,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a10,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Tha-ourodè,Nsp,Retenue d'eau,"{irrigation,elevage}",1.2203558231613671,9.115409052533817,centrale,tchaoudjo,kolina,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a11,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Kolina,Agaïbe,Retenue d'eau,"{irrigation,elevage}",1.1473814774250752,9.105364647905118,centrale,tchaoudjo,kolina,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a12,Centrale,Tchaoudjo,Tchaoudjo 3,Kolina,Tchamda,Nsp,Retenue d'eau,"{irrigation,elevage}",1.1261023305155624,9.10997322748423,centrale,tchaoudjo,kolina,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a13,Centrale,Tchaoudjo,Tchaoudjo 1,Kparataou,Sada 2,Ferme Wako,Bassins de retentions d eau,{autre},1.3066515247344686,8.793323305242037,centrale,tchaoudjo,kparataou,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a14,Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Lom-nava,Retenue Souraka,Retenue d'eau,{irrigation},1.1094282168598435,9.006406064189797,centrale,tchaoudjo,sokode (komah),retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a15,Centrale,Tchaoudjo,Tchaoudjo 2,Lama-Tessi,Abatchang,Barage D'abatchang,Retenue d'eau,"{elevage,irrigation}",1.136335946576422,8.827395382498604,centrale,tchaoudjo,lama tessi,retenues_eau,tchaoudjo
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a16,Kara,Assoli,Assoli 2,Alédjo,Agarade,Nsp,Retenue d'eau,{autre},1.226071890968239,9.283532099810074,kara,assoli,aledjo,retenues_eau,assoli
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a17,Kara,Assoli,Assoli 3,Soudou,Gande,Bibona,Retenue d'eau,"{irrigation,elevage}",1.324517146258554,9.357423376177353,kara,assoli,soudou,retenues_eau,assoli
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a18,Kara,Bassar,Bassar 1,Baghan,Baghan,Nsp,Retenue d'eau,{autre},0.674388733157758,9.064790881860885,kara,bassar,baghan,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a19,Kara,Bassar,Bassar 1,Bassar,Nangbani,N/a,Retenue d'eau,{irrigation},0.7876605370588858,9.27110151835628,kara,bassar,bassar,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1a,Kara,Kéran,Kéran 2,Ataloté,Kerite,Barrage de Kerité,Barrage paysan,"{elevage,irrigation}",0.9126366168887097,9.922294675150289,kara,keran,atalote,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1b,Kara,Bassar,Bassar 1,Kalanga,Boungba,Nsp,Retenue d'eau,{irrigation},0.6544324153156419,9.216013195991705,kara,bassar,kalanga,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1c,Kara,Bassar,Bassar 1,Kalanga,Inaba,Cpad,Mare artificielle,{irrigation},0.6639614456972692,9.293988661298584,kara,bassar,kalanga,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1d,Kara,Bassar,Bassar 1,Kalanga,Adelan,Nsp,Mare artificielle,{irrigation},0.6462686320877743,9.286334019829587,kara,bassar,kalanga,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1e,Kara,Bassar,Bassar 2,Dimori,Tchaponssi,N/a,Retenue d'eau,{elevage},0.6132722737546049,9.022964304115133,kara,bassar,dimori,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a1f,Kara,Bassar,Bassar 3,Kabou,Kabou,Barrage de Kabou,Retenue d'eau,{irrigation},0.8251027219546034,9.458980871682522,kara,bassar,kabou,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a20,Kara,Bassar,Bassar 3,Kabou,Kabou,Nsp,Mare artificielle,{autre},0.8087119624807514,9.431056921819605,kara,bassar,kabou,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a21,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Mawai,Nsp,Mare naturelle,"{elevage,irrigation}",0.9074478871745535,9.50328465716343,kara,bassar,sanda kagbanda,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a22,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Tememe,Tememe,Mare artificielle,{elevage},0.8633549665040077,9.482460350365505,kara,bassar,sanda kagbanda,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a23,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Kagbanda,Nsp,Mare artificielle,"{irrigation,elevage}",0.9009503662873318,9.485158408085239,kara,bassar,sanda kagbanda,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a24,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Taode,Nsp,Mare artificielle,"{elevage,irrigation}",0.8848605015440053,9.478647478972787,kara,bassar,sanda kagbanda,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a25,Kara,Bassar,Bassar 4,Sanda-Kagbanda,Kangbanda,Mersade,Mare artificielle,"{irrigation,elevage}",0.8964089615058548,9.476112098689661,kara,bassar,sanda kagbanda,retenues_eau,bassar
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a26,Kara,Binah,Binah 1,Lama-Dessi,Kagnigada,Barrage,Barrage paysan,"{autre,elevage}",1.2997995152909148,9.711411069184583,kara,binah,lama dessi,retenues_eau,binah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a27,Kara,Binah,Binah 1,Pagouda,Pagouda,Nsp,Retenue d'eau,"{elevage,autre}",1.3221093357548463,9.753803312269769,kara,binah,pagouda,retenues_eau,binah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a28,Kara,Binah,Binah 1,Pagouda,Wazé,Nsp,Retenue d'eau,"{irrigation,elevage}",1.3202870302713492,9.752008593293018,kara,binah,pagouda,retenues_eau,binah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a29,Kara,Binah,Binah 1,Pagouda,Pagouda,Nanzou,Retenue d'eau,"{irrigation,elevage}",1.3414292085921267,9.745396166898098,kara,binah,pagouda,retenues_eau,binah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2a,Kara,Kéran,Kéran 3,Nadoba,Nadoga( Pimini),N/a,Retenue d'eau,{elevage},1.065646945964537,10.117072321941567,kara,keran,nadoba,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2b,Kara,Kéran,Kéran 3,Nadoba,Matema,N/a,Retenue d'eau,"{elevage,eau potable}",1.0135900115194996,10.182433057401555,kara,keran,nadoba,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2c,Kara,Kéran,Kéran 3,Nadoba,Nadoba,N/a,Retenue d'eau,"{elevage,autre}",1.0788002338884932,10.137115074298176,kara,keran,nadoba,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2d,Kara,Dankpen,Dankpen 1,Naompoch,Gbangbalgo,Tchatchawro,Retenue d'eau,"{irrigation,elevage}",0.6490708189978907,9.857023086089283,kara,dankpen,naompoch,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2e,Kara,Dankpen,Dankpen 1,Naompoch,Djangbedjado,Retenue d'eau de Djangbedjado,Retenue d'eau,"{irrigation,elevage}",0.6395103769962276,9.798699453335962,kara,dankpen,naompoch,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a2f,Kara,Dankpen,Dankpen 1,Naompoch,Nampoch,Nsp,Retenue d'eau,{elevage},0.629003024828804,9.783872597059565,kara,dankpen,naompoch,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a30,Kara,Dankpen,Dankpen 1,Katchamba,Iboudjo,Néant,Retenue d'eau,{elevage},0.5455205772150232,9.84172416864071,kara,dankpen,katchamba,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a31,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Tagnamboul,Nsp,Retenue d'eau,{elevage},0.43996687822268904,9.674796118093969,kara,dankpen,guerin kouka,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a32,Kara,Dankpen,Dankpen 1,Guérin-Kouka,Tagnamboul,Néant,Retenue d'eau,{elevage},0.43933369553502893,9.67488377358431,kara,dankpen,guerin kouka,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a33,Kara,Dankpen,Dankpen 2,Koutchitchéou,Koukark,Nsp,Barrage paysan,{elevage},0.7720174335090069,9.619450633696276,kara,dankpen,koutchitcheou,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a34,Kara,Dankpen,Dankpen 3,Bapuré,Borle,Nsp,Barrage paysan,"{irrigation,elevage}",0.6115884681286379,9.516172795863406,kara,dankpen,bapure,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a35,Kara,Dankpen,Dankpen 3,Bapuré,Borle,Nsp,Barrage paysan,"{irrigation,elevage}",0.6144438193396236,9.511199178027239,kara,dankpen,bapure,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a36,Kara,Dankpen,Dankpen 3,Nandouta,Possao,Néant,Retenue d'eau,{elevage},0.2524539287347303,9.56446424667063,kara,dankpen,nandouta,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a37,Kara,Dankpen,Dankpen 3,Nandouta,Nandouta,Barrage de Nandouta,Retenue d'eau,{eau potable},0.4144027100031315,9.60430244928513,kara,dankpen,nandouta,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a38,Kara,Dankpen,Dankpen 3,Nandouta,Possao,Néant,Retenue d'eau,"{elevage,irrigation}",0.25208546599394993,9.564943053964264,kara,dankpen,nandouta,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a39,Kara,Dankpen,Dankpen 3,Nandouta,Nayile,Nsp,Retenue d'eau,{elevage},0.3943741381898574,9.639079009106498,kara,dankpen,nandouta,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3a,Kara,Kéran,Kéran 3,Warengo,Koutandiegou,Retenue d'eau de Koutandiegou,Retenue d'eau,"{elevage,irrigation}",1.130018885208178,10.045015868673783,kara,keran,warengo,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3b,Kara,Kéran,Kéran 3,Warengo,Koupatiegou,N/a,Retenue d'eau,{irrigation},1.105088942403502,10.097198063069623,kara,keran,warengo,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3c,Kara,Kéran,Kéran 3,Warengo,Liteni,N/a,Retenue d'eau,{irrigation},1.1197142893128338,10.096875355489729,kara,keran,warengo,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3d,Kara,Kéran,Kéran 3,Warengo,Koutolo,N/a,Retenue d'eau,{autre},1.1221391796500912,10.05696377724256,kara,keran,warengo,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3e,Kara,Dankpen,Dankpen 1,Koulféikou,Litherssou,Nsp,Retenue d'eau,{elevage},0.41041983884565036,9.925927174672891,kara,dankpen,koulfeikou,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a3f,Kara,Dankpen,Dankpen 1,Koulféikou,Koulfiekou,Retenue d'eau Djakangou,Retenue d'eau,{elevage},0.4082307027677472,9.99025898731016,kara,dankpen,koulfeikou,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a40,Kara,Dankpen,Dankpen 2,Namon,Namon,Nsp,Barrage paysan,"{irrigation,elevage}",0.8114738161937102,9.723002029559614,kara,dankpen,namon,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a41,Kara,Dankpen,Dankpen 2,Natchiboré,L'gbal,Nsp,Retenue d'eau,{irrigation},0.8290695733042095,9.849386608919474,kara,dankpen,natchibore,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a42,Kara,Dankpen,Dankpen 2,Natchiboré,Gbambokou,Nsp,Retenue d'eau,{elevage},0.8039812576936693,9.859086537719158,kara,dankpen,natchibore,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a43,Kara,Dankpen,Dankpen 2,Natchiboré,Natchiboré Centre,Nsp,Retenue d'eau,"{elevage,irrigation}",0.734258104013995,9.798082724558538,kara,dankpen,natchibore,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a44,Kara,Dankpen,Dankpen 2,Natchitikpi,Natchitikpi,Barrage Gnitine,Bassins de retentions d eau,{elevage},0.7502456845796106,9.691503850022906,kara,dankpen,natchitikpi,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a45,Kara,Dankpen,Dankpen 3,Kidjabou,Kidjaboun,Barrage de Kidjaboun,Retenue d'eau,{autre},0.48077825683887665,9.780780128165219,kara,dankpen,kidjabou,retenues_eau,dankpen
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a46,Kara,Doufelgou,Doufelgou 1,Niamtougou,Sakpasaragou,N/a,Retenue d'eau,{irrigation},1.1205830549248137,9.761603992910407,kara,doufelgou,niamtougou,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a47,Kara,Doufelgou,Doufelgou 1,Baga,Koulounte,Nsp,Retenue d'eau,"{elevage,irrigation}",1.079490664799256,9.790354816836475,kara,doufelgou,baga,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a48,Kara,Doufelgou,Doufelgou 1,Baga,Balle,N/a,Barrage paysan,"{irrigation,elevage}",1.1146506481493097,9.789519671105738,kara,doufelgou,baga,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a49,Kara,Kéran,Kéran 2,Ossacré,Ossacre,Barrage D'ossacre,Retenue d'eau,{autre},0.7176165201531031,10.064092593944572,kara,keran,ossacre,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4a,Kara,Kéran,Kéran 2,Ossacré,Pangouda,Barrage de Pangouda,Retenue d'eau,{autre},0.8035296754128044,10.026886917429959,kara,keran,ossacre,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4b,Kara,Kéran,Kéran 2,Ossacré,Nande,Barrage Liflemo,Retenue d'eau,{autre},0.7569566473071522,10.062528225213795,kara,keran,ossacre,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4c,Kara,Doufelgou,Doufelgou 1,Koka,Kantambolo,Nsp,Retenue d'eau,"{irrigation,elevage}",1.1249958019737938,9.781728394885485,kara,doufelgou,koka,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4d,Kara,Doufelgou,Doufelgou 1,Koka,Tanfilakeni,Nsp,Retenue d'eau,{irrigation},1.132320054601216,9.765601118085117,kara,doufelgou,koka,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4e,Kara,Doufelgou,Doufelgou 3,Léon,Agbande,Nsp,Retenue d'eau,"{irrigation,elevage}",0.9531240613641627,9.671163227950393,kara,doufelgou,leon,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a4f,Kara,Doufelgou,Doufelgou 3,Alloum,Broukou,Nsp,Retenue d'eau,"{irrigation,elevage}",0.9189440097411822,9.749083401921348,kara,doufelgou,alloum,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a50,Kara,Doufelgou,Doufelgou 3,Kadjalla,Kadjalla Centre,Nsp,Retenue d'eau,"{irrigation,elevage}",0.9724466124373868,9.806609000384949,kara,doufelgou,kadjalla,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a51,Kara,Doufelgou,Doufelgou 3,Kadjalla,Agbassa,Nsp,Retenue d'eau,{autre},0.9212746375758584,9.77824275728338,kara,doufelgou,kadjalla,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a52,Kara,Doufelgou,Doufelgou 3,Kadjalla,Koutakou,Nsp,Retenue d'eau,{elevage},1.0132996888016277,9.79075817008238,kara,doufelgou,kadjalla,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a53,Kara,Kéran,Kéran 2,Ataloté,Atalote,N/a,Retenue d'eau,"{irrigation,elevage}",0.9447617259374184,9.938337340321958,kara,keran,atalote,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a54,Kara,Kéran,Kéran 2,Ataloté,Atalote,N/a,Retenue d'eau,{irrigation},0.9447486896226814,9.938386464171852,kara,keran,atalote,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a55,Kara,Kéran,Kéran 2,Ataloté,Atalote,N/a,Retenue d'eau,{autre},0.9440723777771998,9.938817289877793,kara,keran,atalote,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a56,Kara,Doufelgou,Doufelgou 2,Défalé,Lao,Kpanga Lao,Retenue d'eau,{irrigation},1.081496406916273,9.878180303008566,kara,doufelgou,defale,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a57,Kara,Doufelgou,Doufelgou 2,Kpaha,Assoti,Nsp,Retenue d'eau,{irrigation},1.1287119511526391,9.886217487824624,kara,doufelgou,kpaha,retenues_eau,doufelgou
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a58,Kara,Kéran,Kéran 1,Kantè,Kante,Retenue Ong Aseda,Retenue d'eau,"{elevage,irrigation}",1.04895938128374,9.969688127476566,kara,keran,kante,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a59,Kara,Kéran,Kéran 1,Kantè,Nita Nita,Retenu D'eau de Nita Nita,Retenue d'eau,"{eau potable,irrigation,elevage,autre}",1.0369811968411102,9.935325000030776,kara,keran,kante,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5a,Kara,Kéran,Kéran 1,Kantè,Kaouno,Barrage de Aninarma,Retenue d'eau,{autre},1.0568340165666452,9.893374279176134,kara,keran,kante,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5b,Kara,Kéran,Kéran 1,Pessidè,Atchra Centre,Nsp,Retenue d'eau,"{eau potable,elevage}",0.9868661418517597,9.99983518743706,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5c,Kara,Kéran,Kéran 1,Pessidè,Soute,Nsp,Retenue d'eau,"{elevage,eau potable,irrigation}",0.943268615418273,10.027360037909961,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5d,Kara,Kéran,Kéran 1,Pessidè,Namoute,N/a,Retenue d'eau,"{irrigation,elevage}",0.8885257360005664,10.049144514566997,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5e,Kara,Kéran,Kéran 1,Pessidè,Pesside,Barrage Agninde,Retenue d'eau,"{eau potable,irrigation,elevage}",0.9970735259299145,10.00783973397665,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a5f,Kara,Kéran,Kéran 1,Pessidè,Pesside Ancien,Nsp,Retenue d'eau,"{eau potable,irrigation,elevage}",0.9455782522286011,10.054916898122674,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a60,Kara,Kéran,Kéran 1,Pessidè,Kokote,Nsp,Retenue d'eau,"{elevage,eau potable,irrigation}",1.004068909072197,9.946814149578348,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a61,Kara,Kéran,Kéran 1,Pessidè,Tchisrio,N/a,Retenue d'eau,"{eau potable,elevage,irrigation}",0.9953230538833177,9.969502924874536,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a62,Kara,Kéran,Kéran 1,Pessidè,Pesside Centre,Mare a Outota,Mare artificielle,{elevage},1.0088634473408322,9.976388392571561,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a63,Kara,Kéran,Kéran 1,Pessidè,Soute Centre,Akollo Tchapon,Retenue d'eau,"{eau potable,irrigation,elevage}",0.96661747080368,9.985255635737506,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a64,Kara,Kéran,Kéran 1,Pessidè,Adjete,N/a,Retenue d'eau,"{eau potable,irrigation,elevage}",1.0127969481850005,9.930592527950846,kara,keran,pesside,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a65,Kara,Kéran,Kéran 1,Akpontè,Ahouyi,Nsp,Retenue d'eau,"{irrigation,elevage,eau potable}",0.9177836309337319,10.241727668453601,kara,keran,akponte,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a66,Kara,Kéran,Kéran 1,Akpontè,Kouwire,Nsp,Retenue d'eau,{autre},0.8938019299982072,10.24577700105653,kara,keran,akponte,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a67,Kara,Kéran,Kéran 1,Akpontè,Kokou Temberma,Nsp,Retenue d'eau,{elevage},0.9208060909233978,10.223765296226654,kara,keran,akponte,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a68,Kara,Kéran,Kéran 2,Hélota,Ouroussemon,N/a,Retenue d'eau,{elevage},0.739629428859331,9.909981509382417,kara,keran,helota,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a69,Kara,Kéran,Kéran 2,Hélota,Helota,Barrage Nappo,Barrage paysan,"{elevage,irrigation}",0.782651239663693,9.94373806816553,kara,keran,helota,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6a,Kara,Kéran,Kéran 2,Hélota,Kpaskpaye,Barrage Alassane,Barrage paysan,"{elevage,irrigation}",0.8076995925046381,9.946826581945738,kara,keran,helota,retenues_eau,keran
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6b,Kara,Kozah,Kozah 1,Lassa,Alloum,Barrage,Retenue d'eau,{irrigation},1.2291192853076875,9.612144680589894,kara,kozah,lassa,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6c,Kara,Kozah,Kozah 1,Commune De Kara,Teloudè,Barrage de Teloudè,Barrage paysan,{irrigation},1.172938494110868,9.559762246473785,kara,kozah,kara,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6d,Kara,Kozah,Kozah 1,Commune De Kara,Nsp,Nsp,Barrage paysan,{irrigation},1.2256459136530864,9.52137055160692,kara,kozah,kara,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6e,Kara,Kozah,Kozah 2,Pya,Pitah,Nsp,Retenue d'eau,{autre},1.1531838012023266,9.690533930786499,kara,kozah,pya,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a6f,Kara,Kozah,Kozah 2,Pya,Pitah,Barrage de Pitah,Retenue d'eau,"{elevage,irrigation}",1.1592730812858345,9.681836198043198,kara,kozah,pya,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a70,Kara,Kozah,Kozah 2,Pya,Akei,Nsp,Retenue d'eau,{autre},1.14397291331103,9.661901505663996,kara,kozah,pya,retenues_eau,kozah
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a71,Savanes,Cinkassé,Cinkassé 1,Cinkassé,Cinkasse,Nsp,Mare artificielle,{autre},0.02492797559386817,11.095584702176259,savanes,cinkasse,cinkasse,retenues_eau,cinkasse
_mview_general_retenues_eau_collinaires.fid-54b5a690_19f1563616b_4a72,Kara,Kozah,Kozah 2,Tchitchao,Lohou,N/a,Retenue d'eau,{autre},1.1149703763097294,9.62176808960056,kara,kozah,tchitchao,retenues_eau,kozah
